nr;temperature_indoor;temperature_outdoor;door
4833;25.28;18.56;0
4834;25.28;18.56;0
4835;25.28;18.56;0
4836;25.60;18.56;0
4837;25.60;18.88;0
4838;25.60;18.88;0
4839;25.92;18.88;0
4840;26.24;18.88;0
4841;26.24;19.20;0
4842;26.24;19.20;0
4843;26.24;19.20;0
4844;26.24;19.20;0
4845;26.24;19.20;0
4846;26.24;19.20;0
4847;26.24;19.20;0
4848;26.24;19.20;0
4849;26.24;19.20;0
4850;26.24;19.20;0
4851;26.24;18.88;0
4852;26.24;18.88;0
4853;26.24;18.88;0
4854;26.24;18.88;0
4855;26.24;18.56;0
4856;26.24;18.56;0
4857;26.24;18.56;0
4858;26.24;18.56;0
4859;26.24;18.56;0
4860;26.24;18.56;0
4861;26.24;18.56;0
4862;26.24;18.56;0
4863;26.24;18.56;0
4864;26.24;18.24;0
4865;26.24;18.24;0
4866;26.24;18.56;0
4867;26.24;18.24;0
4868;26.24;18.24;0
4869;26.24;18.24;0
4870;26.24;18.24;0
4871;26.24;18.24;0
4872;26.24;18.24;0
4873;26.24;18.24;0
4874;26.24;18.24;0
4875;26.24;17.92;0
4876;26.24;17.92;0
4877;26.24;17.92;0
4878;25.92;17.92;0
4879;25.92;17.92;0
4880;25.92;17.92;0
4881;25.92;17.92;0
4882;25.92;17.92;0
4883;25.92;17.92;0
4884;25.92;17.92;0
4885;25.92;17.60;0
4886;25.92;17.60;0
4887;25.92;17.60;0
4888;25.92;17.92;0
4889;26.24;17.92;0
4890;26.24;17.92;0
4891;26.24;17.92;0
4892;26.56;18.24;0
4893;26.88;18.24;0
4894;27.20;18.56;0
4895;27.20;18.56;0
4896;27.52;18.88;0
4897;27.52;18.88;0
4898;27.84;19.20;0
4899;28.16;19.52;0
4900;28.48;19.52;0
4901;28.48;19.52;0
4902;28.48;19.84;0
4903;28.48;19.84;0
4904;28.48;19.84;0
4905;28.80;19.84;0
4906;29.12;20.16;0
4907;29.44;20.16;0
4908;29.44;20.48;0
4909;29.44;20.48;0
4910;29.44;20.48;0
4911;29.44;20.48;0
4912;29.76;20.48;0
4913;29.76;20.48;0
4914;29.76;20.48;0
4915;29.76;20.48;0
4916;29.76;20.16;0
4917;30.08;20.16;0
4918;30.08;20.16;0
4919;29.76;19.84;0
4920;29.76;19.84;0
4921;29.76;19.84;0
4922;29.76;19.84;0
4923;29.44;19.84;0
4924;29.44;19.84;0
4925;29.44;19.52;0
4926;29.44;19.52;0
4927;29.12;19.52;0
4928;29.12;19.52;0
4929;29.12;19.20;0
4930;29.12;19.52;0
4931;29.12;19.20;0
4932;29.12;19.20;0
4933;29.12;19.20;0
4934;29.12;19.52;0
4935;29.12;19.52;0
4936;29.12;19.20;0
4937;29.12;19.20;0
4938;29.12;19.20;0
4939;29.12;19.20;0
4940;29.12;19.20;0
4941;29.44;19.20;0
4942;29.44;19.20;0
4943;29.44;19.20;0
4944;29.76;19.52;0
4945;29.76;19.52;0
4946;29.76;19.52;0
4947;29.76;19.84;0
4948;29.76;19.84;0
4949;29.76;19.84;0
4950;29.76;19.84;0
4951;29.76;19.84;0
4952;30.08;20.16;0
4953;30.40;20.16;0
4954;30.72;20.48;0
4955;30.40;20.48;0
4956;30.40;20.48;0
4957;30.40;20.48;0
4958;30.40;20.48;0
4959;30.40;20.48;0
4960;30.40;20.48;0
4961;30.40;20.48;0
4962;30.40;20.16;0
4963;30.40;20.16;0
4964;30.40;20.16;0
4965;30.40;20.16;0
4966;30.40;20.48;0
4967;30.40;20.16;0
4968;30.40;20.16;0
4969;30.08;20.16;0
4970;30.08;20.16;0
4971;30.08;20.16;0
4972;30.08;20.16;0
4973;30.08;20.16;0
4974;30.08;20.16;0
4975;30.08;19.84;0
4976;30.08;20.16;0
4977;30.08;19.84;0
4978;30.08;19.84;0
4979;30.08;19.84;0
4980;30.08;19.84;0
4981;30.08;19.84;0
4982;30.08;19.84;0
4983;30.08;19.84;0
4984;30.08;19.84;0
4985;30.40;19.84;0
4986;30.40;19.84;0
4987;30.40;19.84;0
4988;30.40;20.16;0
4989;30.40;20.16;0
4990;30.40;20.16;0
4991;30.72;20.16;0
4992;30.72;20.16;0
4993;30.72;20.48;0
4994;30.72;20.48;0
4995;30.72;20.48;0
4996;31.04;20.48;0
4997;31.04;20.48;0
4998;31.04;20.80;0
4999;31.04;20.80;0
5000;31.36;20.80;0
5001;31.36;20.80;0
5002;31.36;20.80;0
5003;31.36;20.80;0
5004;31.36;20.80;0
5005;31.36;20.80;0
5006;31.36;20.80;0
5007;31.36;20.80;0
5008;31.36;20.80;0
5009;31.36;20.80;0
5010;31.68;21.12;0
5011;31.68;20.80;0
5012;31.68;21.12;0
5013;31.36;20.80;0
5014;31.36;20.80;0
5015;31.68;20.80;0
5016;31.68;20.80;0
5017;31.68;20.80;0
5018;31.68;20.80;0
5019;31.68;20.48;0
5020;31.68;20.80;0
5021;32.00;20.80;0
5022;32.00;20.80;0
5023;32.32;20.80;0
5024;32.00;20.80;0
5025;32.00;20.80;0
5026;32.00;20.80;0
5027;32.00;20.80;0
5028;32.00;21.12;0
5029;32.00;20.80;0
5030;32.00;20.80;0
5031;32.00;20.80;0
5032;32.00;20.80;0
5033;31.68;20.80;0
5034;31.68;20.80;0
5035;31.68;20.80;0
5036;31.68;20.80;0
5037;31.68;20.48;0
5038;31.68;20.48;0
5039;31.68;20.16;0
5040;31.68;20.48;0
5041;31.68;20.16;0
5042;31.68;20.16;0
5043;31.68;20.16;0
5044;31.68;20.16;0
5045;31.36;20.16;0
5046;31.36;19.84;0
5047;31.36;19.84;0
5048;31.36;19.84;0
5049;31.36;19.84;0
5050;31.36;19.84;0
5051;31.04;19.84;0
5052;31.04;19.84;0
5053;31.04;19.52;0
5054;31.04;19.84;0
5055;31.04;19.52;0
5056;31.04;19.84;0
5057;30.72;19.84;0
5058;30.72;19.84;0
5059;30.72;19.84;0
5060;30.72;19.84;0
5061;30.72;19.84;0
5062;30.72;19.84;0
5063;30.72;19.84;0
5064;30.72;19.84;0
5065;30.72;19.84;0
5066;30.72;19.84;0
5067;30.72;19.84;0
5068;30.72;19.84;0
5069;30.72;19.84;0
5070;30.72;19.84;0
5071;30.72;19.84;0
5072;30.72;20.16;0
5073;30.72;20.16;0
5074;30.72;20.16;0
5075;30.72;20.16;0
5076;30.72;20.16;0
5077;30.72;20.16;0
5078;30.72;20.16;0
5079;30.72;20.16;0
5080;31.04;20.16;0
5081;31.04;20.16;0
5082;31.04;20.16;0
5083;31.04;20.16;0
5084;30.72;20.16;0
5085;31.04;20.16;0
5086;31.04;20.16;0
5087;30.72;20.16;0
5088;31.04;20.16;0
5089;31.04;20.16;0
5090;31.04;20.16;0
5091;31.04;20.16;0
5092;31.04;20.16;0
5093;31.04;20.16;0
5094;31.04;20.16;0
5095;31.04;20.16;0
5096;31.04;20.16;0
5097;31.04;20.16;0
5098;31.04;20.16;0
5099;31.04;20.16;0
5100;31.04;20.16;0
5101;31.04;20.16;0
5102;31.04;20.16;0
5103;31.04;20.16;0
5104;31.04;20.16;0
5105;31.04;20.16;0
5106;31.04;20.16;0
5107;31.04;20.16;0
5108;31.04;20.16;0
5109;31.04;20.16;0
5110;31.04;20.16;0
5111;31.04;20.16;0
5112;31.04;20.16;0
5113;31.04;20.16;0
5114;31.04;20.48;0
5115;31.04;20.48;0
5116;31.04;20.48;0
5117;31.04;20.48;0
5118;31.04;20.48;0
5119;31.04;20.48;0
5120;31.04;20.48;0
5121;31.04;20.16;0
5122;31.04;20.48;0
5123;31.04;20.16;0
5124;31.04;20.16;0
5125;30.72;19.84;0
5126;30.72;19.84;0
5127;30.72;19.84;0
5128;30.72;19.84;0
5129;30.72;19.52;0
5130;30.72;19.84;0
5131;30.72;19.52;0
5132;30.72;19.52;0
5133;30.72;19.52;0
5134;30.72;19.52;0
5135;30.72;19.52;0
5136;30.72;19.52;0
5137;30.40;19.52;0
5138;30.72;19.52;0
5139;30.72;19.52;0
5140;30.72;19.84;0
5141;30.40;19.52;0
5142;30.40;19.84;0
5143;30.72;19.84;0
5144;30.72;19.84;0
5145;30.40;19.84;0
5146;30.72;19.84;0
5147;30.72;19.84;0
5148;30.40;19.84;0
5149;30.40;19.84;0
5150;30.40;20.16;0
5151;30.40;20.16;0
5152;30.40;20.16;0
5153;30.40;20.16;0
5154;30.40;20.16;0
5155;30.40;20.16;0
5156;30.40;20.16;0
5157;30.40;20.16;0
5158;30.40;19.84;0
5159;30.40;19.84;0
5160;30.40;19.84;0
5161;30.40;19.84;0
5162;30.40;19.84;0
5163;30.40;19.84;0
5164;30.40;19.84;0
5165;30.08;19.84;0
5166;30.08;19.84;0
5167;30.08;19.84;0
5168;30.08;19.84;0
5169;30.08;19.84;0
5170;30.08;19.84;0
5171;30.08;19.84;0
5172;30.08;19.84;0
5173;30.08;19.84;0
5174;30.08;19.84;0
5175;30.08;19.84;0
5176;30.08;19.84;0
5177;29.76;19.52;0
5178;29.76;19.84;0
5179;29.76;19.52;0
5180;29.76;19.84;0
5181;29.76;19.52;0
5182;30.08;19.84;0
5183;30.08;19.84;0
5184;30.08;19.84;0
5185;30.08;19.84;0
5186;30.40;20.16;0
5187;30.40;20.16;0
5188;30.40;20.16;0
5189;30.40;20.16;0
5190;30.72;20.48;0
5191;30.72;20.48;0
5192;31.04;20.80;0
5193;31.04;20.80;0
5194;31.04;20.80;0
5195;31.04;20.80;0
5196;31.04;20.80;0
5197;30.72;20.48;0
5198;30.72;20.48;0
5199;30.72;20.48;0
5200;30.72;20.48;0
5201;30.40;20.48;0
5202;30.40;20.48;0
5203;30.40;20.16;0
5204;30.40;20.16;0
5205;30.40;20.16;0
5206;30.40;20.16;0
5207;30.40;20.16;0
5208;30.40;20.16;0
5209;30.08;19.84;0
5210;30.08;19.84;0
5211;30.08;19.84;0
5212;30.08;19.84;0
5213;30.08;19.84;0
5214;30.08;19.84;0
5215;30.08;19.84;0
5216;30.08;19.84;0
5217;30.08;19.84;0
5218;30.08;19.84;0
5219;30.08;19.84;0
5220;30.08;19.84;0
5221;30.08;19.84;0
5222;30.08;19.84;0
5223;30.08;19.84;0
5224;30.08;19.84;0
5225;30.08;19.84;0
5226;30.08;19.84;0
5227;29.76;19.84;0
5228;29.76;19.84;0
5229;29.76;19.84;0
5230;29.76;19.84;0
5231;29.76;19.52;0
5232;29.76;19.84;0
5233;29.76;19.84;0
5234;29.76;19.84;0
5235;29.76;19.84;0
5236;29.76;19.84;0
5237;29.76;19.84;0
5238;29.76;19.84;0
5239;29.76;19.84;0
5240;29.76;19.84;0
5241;29.76;19.84;0
5242;29.76;19.84;0
5243;29.76;19.84;0
5244;29.76;19.84;0
5245;29.76;19.84;0
5246;29.76;19.84;0
5247;29.76;19.84;0
5248;29.76;19.84;0
5249;29.76;19.84;0
5250;29.76;19.84;0
5251;29.76;19.84;0
5252;29.76;19.84;0
5253;29.76;19.84;0
5254;29.76;19.84;0
5255;29.44;19.84;0
5256;29.44;19.84;0
5257;29.44;19.84;0
5258;29.44;19.84;0
5259;29.44;19.84;0
5260;29.44;19.84;0
5261;29.44;19.84;0
5262;29.44;19.84;0
5263;29.44;19.84;0
5264;29.44;19.84;1
5265;29.44;19.84;1
5266;29.44;19.84;1
5267;29.12;19.52;1
5268;29.12;19.52;1
5269;29.12;19.52;1
5270;28.80;19.52;1
5271;28.80;19.52;1
5272;28.80;19.52;1
5273;28.48;19.52;1
5274;28.48;19.52;1
5275;28.48;19.52;1
5276;28.16;19.52;1
5277;27.84;19.84;1
5278;27.84;19.84;1
5279;27.84;19.84;1
5280;27.84;19.84;1
5281;27.52;19.84;1
5282;27.52;19.84;1
5283;27.52;19.84;1
5284;27.52;19.84;1
5285;27.52;19.84;1
5286;27.52;19.84;1
5287;27.52;19.84;1
5288;27.52;19.84;1
5289;27.20;19.84;1
5290;27.20;19.84;1
5291;27.20;19.84;1
5292;27.20;19.84;1
5293;26.88;19.84;1
5294;26.88;19.84;1
5295;26.88;19.84;1
5296;26.88;19.84;1
5297;26.88;19.52;1
5298;26.56;19.84;1
5299;26.56;19.52;1
5300;26.56;19.52;1
5301;26.56;19.52;1
5302;26.56;19.52;1
5303;26.56;19.52;1
5304;26.56;19.52;1
5305;26.24;19.52;1
5306;26.24;19.52;1
5307;26.24;19.52;1
5308;26.56;19.52;1
5309;26.24;19.52;1
5310;26.24;19.52;1
5311;26.24;19.52;1
5312;26.24;19.52;1
5313;26.24;19.52;1
5314;26.24;19.52;1
5315;25.92;19.52;1
5316;25.92;19.52;1
5317;25.92;19.52;1
5318;25.92;19.52;1
5319;25.92;19.52;1
5320;25.92;19.52;1
5321;25.92;19.20;1
5322;25.60;19.20;1
5323;25.60;19.20;1
5324;25.60;19.20;1
5325;25.60;19.20;1
5326;25.60;19.52;1
5327;25.28;19.52;1
5328;25.28;19.52;1
5329;25.28;19.20;1
5330;25.28;19.52;1
5331;24.96;19.52;1
5332;24.96;19.52;1
5333;24.96;19.52;1
5334;24.96;19.52;1
5335;24.96;19.52;1
5336;24.96;19.52;1
5337;24.96;19.20;1
5338;24.96;19.20;1
5339;24.96;19.20;1
5340;24.96;18.88;1
5341;24.96;18.88;1
5342;24.64;19.20;1
5343;24.64;19.20;1
5344;24.64;19.20;1
5345;24.64;19.20;1
5346;24.64;19.20;1
5347;24.64;19.20;1
5348;24.64;19.20;1
5349;24.32;19.20;1
5350;24.32;19.20;1
5351;24.32;19.20;1
5352;24.32;19.20;1
5353;24.32;18.88;1
5354;24.32;18.88;1
5355;24.32;18.88;1
5356;24.32;18.88;1
5357;24.32;18.88;1
5358;24.32;18.88;1
5359;24.32;18.88;1
5360;24.32;18.88;1
5361;24.32;18.56;1
5362;24.32;18.56;1
5363;24.00;18.56;1
5364;24.00;18.88;1
5365;24.00;18.88;1
5366;24.00;18.88;1
5367;24.00;18.88;1
5368;24.00;18.88;1
5369;24.00;18.88;1
5370;24.00;18.88;1
5371;24.00;18.56;1
5372;24.00;18.56;1
5373;24.00;18.56;1
5374;24.00;18.56;1
5375;24.00;18.56;1
5376;24.00;18.56;1
5377;23.68;18.56;1
5378;24.00;18.56;1
5379;23.68;18.56;1
5380;23.68;18.56;1
5381;23.68;18.56;1
5382;23.68;18.56;1
5383;23.68;18.56;1
5384;24.00;18.88;1
5385;24.00;18.56;1
5386;24.00;18.88;1
5387;24.00;18.88;1
5388;24.00;18.88;1
5389;24.00;18.88;1
5390;24.00;18.88;1
5391;24.00;18.88;1
5392;24.00;18.88;1
5393;24.00;18.88;1
5394;24.00;18.88;1
5395;24.00;18.88;1
5396;24.00;18.88;1
5397;24.00;18.56;1
5398;24.00;18.56;1
5399;23.68;18.56;1
5400;24.00;18.56;1
5401;23.68;18.56;1
5402;24.00;18.56;1
5403;23.68;18.56;0
5404;24.00;18.56;0
5405;24.00;18.56;0
5406;24.00;18.56;0
5407;24.00;18.56;0
5408;24.00;18.56;0
5409;24.00;18.56;0
5410;24.00;18.56;0
5411;24.00;18.56;0
5412;24.00;18.56;0
5413;24.00;18.56;0
5414;24.00;18.56;0
5415;24.00;18.56;0
5416;24.00;18.88;0
5417;24.00;18.56;0
5418;24.00;18.88;0
5419;24.00;18.88;0
5420;24.00;18.88;0
5421;24.00;18.88;0
5422;24.00;18.88;0
5423;24.00;18.88;0
5424;24.00;18.88;0
5425;24.00;18.56;0
5426;24.00;18.88;0
5427;24.00;18.56;0
5428;24.00;18.88;0
5429;24.00;18.56;0
5430;24.00;18.88;0
5431;24.00;18.56;0
5432;24.00;18.88;0
5433;24.00;18.56;0
5434;24.00;18.56;0
5435;24.00;18.56;0
5436;24.00;18.56;0
5437;24.00;18.56;0
5438;24.00;18.88;0
5439;24.00;18.56;0
5440;24.00;18.88;0
5441;24.00;18.56;0
5442;24.00;18.88;0
5443;24.00;18.88;0
5444;24.00;18.88;0
5445;24.00;18.56;0
5446;24.32;18.88;0
5447;24.32;18.56;0
5448;24.32;18.88;0
5449;24.32;18.56;0
5450;24.32;18.88;0
5451;24.32;18.56;0
5452;24.32;18.56;0
5453;24.32;18.56;0
5454;24.32;18.56;0
5455;24.32;18.56;0
5456;24.32;18.88;0
5457;24.32;18.56;0
5458;24.32;18.88;0
5459;24.32;18.56;0
5460;24.32;18.88;0
5461;24.32;18.56;0
5462;24.32;18.88;0
5463;24.32;18.56;0
5464;24.32;18.88;0
5465;24.32;18.56;0
5466;24.32;18.88;0
5467;24.32;18.56;0
5468;24.32;18.88;0
5469;24.32;18.56;0
5470;24.32;18.88;0
5471;24.32;18.56;0
5472;24.32;18.56;0
5473;24.32;18.56;0
5474;24.32;18.56;0
5475;24.32;18.56;0
5476;24.32;18.56;0
5477;24.32;18.56;0
5478;24.32;18.56;0
5479;24.32;18.56;0
5480;24.32;18.56;0
5481;24.32;18.56;0
5482;24.32;18.56;0
5483;24.32;18.56;0
5484;24.32;18.56;0
5485;24.32;18.56;0
5486;24.32;18.56;0
5487;24.32;18.56;0
5488;24.32;18.56;0
5489;24.32;18.56;0
5490;24.32;18.56;0
5491;24.32;18.56;0
5492;24.32;18.56;0
5493;24.32;18.56;0
5494;24.32;18.56;0
5495;24.00;18.56;0
5496;24.00;18.56;0
5497;24.00;18.56;0
5498;24.00;18.56;0
5499;24.00;18.56;0
5500;24.00;18.56;0
5501;24.00;18.24;0
5502;24.00;18.56;0
5503;24.00;18.24;0
5504;24.00;18.56;0
5505;24.00;18.24;0
5506;24.00;18.56;0
5507;24.00;18.24;0
5508;24.00;18.56;0
5509;24.00;18.56;0
5510;24.00;18.56;0
5511;24.00;18.56;0
5512;24.00;18.56;0
5513;24.00;18.56;0
5514;24.00;18.56;0
5515;24.00;18.56;0
5516;24.00;18.56;0
5517;24.00;18.24;0
5518;24.00;18.56;0
5519;24.00;18.24;0
5520;24.00;18.56;0
5521;24.00;18.24;0
5522;24.00;18.56;0
5523;24.00;18.24;0
5524;24.00;18.56;0
5525;24.00;18.56;0
5526;24.00;18.56;0
5527;24.00;18.56;0
5528;24.00;18.56;0
5529;24.00;18.56;0
5530;24.00;18.56;0
5531;24.32;18.56;0
5532;24.32;18.56;0
5533;24.32;18.56;0
5534;24.32;18.56;0
5535;24.32;18.56;0
5536;24.64;18.56;0
5537;24.64;18.56;0
5538;24.64;18.88;0
5539;24.64;18.88;0
5540;24.64;18.88;0
5541;24.64;18.88;0
5542;24.64;18.88;0
5543;24.32;18.88;0
5544;24.32;18.88;0
5545;24.32;18.88;0
5546;24.32;18.88;0
5547;24.32;18.88;0
5548;24.32;18.88;0
5549;24.32;18.56;0
5550;24.32;18.56;0
5551;24.00;18.56;0
5552;24.00;18.56;0
5553;24.00;18.56;0
5554;24.00;18.56;0
5555;24.00;18.56;0
5556;24.00;18.24;0
5557;24.00;18.24;0
5558;24.00;18.24;0
5559;24.00;18.24;0
5560;24.00;18.24;0
5561;24.00;18.24;0
5562;24.00;18.24;0
5563;24.00;18.24;0
5564;24.00;18.24;0
5565;24.00;18.24;0
5566;24.00;18.24;0
5567;24.00;18.24;0
5568;24.00;18.24;0
5569;24.00;18.24;0
5570;24.00;18.24;0
5571;24.00;18.24;0
5572;24.00;18.24;0
5573;24.00;18.24;0
5574;24.00;18.24;0
5575;24.00;18.24;0
5576;24.00;18.24;0
5577;24.00;18.24;0
5578;24.00;18.24;0
5579;24.00;18.24;0
5580;24.00;18.24;0
5581;24.00;18.24;0
5582;24.00;18.56;0
5583;24.00;18.24;0
5584;24.00;18.56;0
5585;24.00;18.56;0
5586;24.00;18.56;0
5587;24.00;18.56;0
5588;24.00;18.56;0
5589;24.00;18.24;0
5590;24.00;18.56;0
5591;24.00;18.24;0
5592;24.00;18.56;0
5593;24.00;18.24;0
5594;24.00;18.56;0
5595;23.68;18.24;0
5596;23.68;18.24;0
5597;23.68;18.24;0
5598;23.68;18.24;0
5599;23.68;18.24;0
5600;23.68;18.24;0
5601;23.68;18.24;0
5602;23.68;18.24;0
5603;23.68;18.24;0
5604;23.68;18.24;0
5605;23.68;18.24;0
5606;23.68;18.24;0
5607;23.68;18.24;0
5608;23.68;18.24;0
5609;23.68;18.24;0
5610;23.36;18.24;0
5611;23.36;17.92;0
5612;23.36;18.24;0
5613;23.36;17.92;0
5614;23.36;17.92;0
5615;23.36;17.92;0
5616;23.36;17.92;0
5617;23.36;17.92;0
5618;23.36;17.92;0
5619;23.36;17.92;0
5620;23.04;17.92;0
5621;23.04;17.92;0
5622;23.04;17.92;0
5623;23.04;17.92;0
5624;23.04;17.92;0
5625;23.04;17.92;0
5626;23.04;17.92;0
5627;23.04;17.92;0
5628;23.04;17.92;0
5629;23.04;17.92;0
5630;23.04;17.92;0
5631;23.04;17.60;0
5632;22.72;17.92;0
5633;22.72;17.60;0
5634;22.72;17.92;0
5635;22.72;17.60;0
5636;22.72;17.60;0
5637;22.72;17.60;0
5638;22.72;17.60;0
5639;22.72;17.60;0
5640;22.72;17.60;0
5641;22.72;17.60;0
5642;22.72;17.60;0
5643;22.72;17.60;0
5644;22.72;17.60;0
5645;22.72;17.60;0
5646;22.72;17.60;0
5647;22.72;17.28;0
5648;22.72;17.60;0
5649;22.40;17.28;0
5650;22.40;17.28;0
5651;22.40;17.28;0
5652;22.40;17.28;0
5653;22.40;17.28;0
5654;22.40;17.28;0
5655;22.40;17.28;0
5656;22.40;17.28;0
5657;22.40;17.28;0
5658;22.40;17.28;0
5659;22.40;17.28;0
5660;22.40;17.28;0
5661;22.40;17.28;0
5662;22.40;17.28;0
5663;22.40;17.28;0
5664;22.40;17.28;0
5665;22.40;17.28;0
5666;22.40;17.28;0
5667;22.08;17.28;0
5668;22.40;17.28;0
5669;22.08;17.28;0
5670;22.08;17.28;0
5671;22.08;17.28;0
5672;22.08;17.28;0
5673;22.08;17.28;0
5674;22.08;17.28;0
5675;22.08;17.28;0
5676;22.08;17.28;0
5677;22.08;17.28;0
5678;22.08;17.28;0
5679;22.08;17.28;0
5680;22.08;17.28;0
5681;22.08;17.28;0
5682;22.08;17.28;0
5683;22.08;16.96;0
5684;22.08;17.28;0
5685;22.08;16.96;0
5686;22.08;17.28;0
5687;22.08;16.96;0
5688;21.76;17.28;0
5689;21.76;16.96;0
5690;21.76;16.96;0
5691;21.76;16.96;0
5692;21.76;16.96;0
5693;21.76;16.96;0
5694;21.76;16.96;0
5695;21.76;16.96;0
5696;21.76;16.96;0
5697;21.76;16.96;0
5698;21.76;16.96;0
5699;21.76;16.96;0
5700;21.76;16.96;0
5701;21.76;16.96;0
5702;21.76;16.96;0
5703;21.76;16.96;0
5704;21.76;16.96;0
5705;21.44;16.96;0
5706;21.76;16.96;0
5707;21.44;16.96;0
5708;21.44;16.96;0
5709;21.44;16.96;0
5710;21.44;16.96;0
5711;21.44;16.64;0
5712;21.44;16.96;0
5713;21.44;16.64;0
5714;21.44;16.64;0
5715;21.44;16.64;0
5716;21.44;16.64;0
5717;21.44;16.64;0
5718;21.44;16.64;0
5719;21.44;16.64;0
5720;21.44;16.64;0
5721;21.44;16.64;0
5722;21.44;16.64;0
5723;21.44;16.64;0
5724;21.44;16.64;0
5725;21.44;16.64;0
5726;21.44;16.64;0
5727;21.44;16.64;0
5728;21.44;16.64;0
5729;21.44;16.64;0
5730;21.44;16.64;0
5731;21.44;16.64;0
5732;21.12;16.64;0
5733;21.12;16.64;0
5734;21.12;16.64;0
5735;21.12;16.64;0
5736;21.12;16.64;0
5737;21.12;16.64;0
5738;21.12;16.64;0
5739;21.12;16.64;0
5740;21.12;16.64;0
5741;21.12;16.64;0
5742;21.12;16.64;0
5743;21.12;16.64;0
5744;21.12;16.64;0
5745;21.12;16.64;0
5746;21.12;16.64;0
5747;21.12;16.64;0
5748;21.12;16.64;0
5749;21.12;16.64;0
5750;21.12;16.64;0
5751;21.12;16.32;0
5752;21.12;16.32;0
5753;21.12;16.32;0
5754;21.12;16.32;0
5755;21.12;16.32;0
5756;21.12;16.32;0
5757;21.12;16.32;0
5758;21.12;16.32;0
5759;21.12;16.32;0
5760;21.12;16.32;0
5761;21.12;16.32;0
5762;21.12;16.32;0
5763;21.12;16.32;0
5764;20.80;16.32;0
5765;20.80;16.32;0
5766;20.80;16.32;0
5767;20.80;16.32;0
5768;20.80;16.32;0
5769;20.80;16.32;0
5770;20.80;16.32;0
5771;20.80;16.32;0
5772;20.80;16.32;0
5773;20.80;16.32;0
5774;20.80;16.32;0
5775;20.80;16.32;0
5776;20.80;16.32;0
5777;20.80;16.32;0
5778;20.80;16.32;0
5779;20.80;16.32;0
5780;20.80;16.32;0
5781;20.80;16.32;0
5782;20.80;16.32;0
5783;20.80;16.00;0
5784;20.80;16.32;0
5785;20.80;16.00;0
5786;20.80;16.32;0
5787;20.80;16.00;0
5788;20.80;16.32;0
5789;20.48;16.32;0
5790;20.80;16.32;0
5791;20.48;16.32;0
5792;20.48;16.32;0
5793;20.48;16.00;0
5794;20.48;16.00;0
5795;20.48;16.00;0
5796;20.48;16.00;0
5797;20.48;16.00;0
5798;20.48;16.00;0
5799;20.48;16.00;0
5800;20.48;16.00;0
5801;20.48;16.00;0
5802;20.48;16.00;0
5803;20.48;16.00;0
5804;20.48;16.00;0
5805;20.48;16.00;0
5806;20.48;16.00;0
5807;20.48;16.00;0
5808;20.48;16.00;0
5809;20.48;16.00;0
5810;20.48;16.00;0
5811;20.48;16.00;0
5812;20.48;16.00;0
5813;20.16;16.00;0
5814;20.16;16.00;0
5815;20.16;16.00;0
5816;20.16;16.00;0
5817;20.16;16.00;0
5818;20.16;16.00;0
5819;20.16;15.68;0
5820;20.16;16.00;0
5821;20.16;15.68;0
5822;20.16;16.00;0
5823;20.16;15.68;0
5824;20.16;16.00;0
5825;20.16;15.68;0
5826;20.16;16.00;0
5827;20.16;16.00;0
5828;20.16;16.00;0
5829;20.16;16.00;0
5830;20.16;16.00;0
5831;20.16;16.00;0
5832;20.16;16.00;0
5833;20.16;16.00;0
5834;20.16;16.00;0
5835;20.16;16.00;0
5836;20.16;16.00;0
5837;20.16;16.00;0
5838;20.16;16.00;0
5839;20.16;16.00;0
5840;20.16;16.00;0
5841;20.16;16.00;0
5842;20.16;16.00;0
5843;20.16;16.00;0
5844;20.16;16.00;0
5845;19.84;15.68;0
5846;20.16;16.00;0
5847;19.84;15.68;0
5848;20.16;16.00;0
5849;19.84;15.68;0
5850;19.84;16.00;0
5851;19.84;15.68;0
5852;19.84;16.00;0
5853;19.84;15.68;0
5854;19.84;15.68;0
5855;19.84;15.68;0
5856;19.84;15.68;0
5857;19.84;15.68;0
5858;19.84;15.68;0
5859;19.84;15.68;0
5860;19.84;15.68;0
5861;19.84;15.68;0
5862;19.84;15.68;0
5863;19.84;15.68;0
5864;19.84;15.68;0
5865;19.84;15.68;0
5866;19.84;15.68;0
5867;19.84;15.68;0
5868;19.84;15.68;0
5869;19.84;15.68;0
5870;19.84;15.68;0
5871;19.84;15.68;0
5872;19.84;15.68;0
5873;19.84;15.68;0
5874;19.84;15.68;0
5875;19.84;15.68;0
5876;19.84;15.68;0
5877;19.84;15.68;0
5878;19.84;15.68;0
5879;19.84;15.68;0
5880;19.84;15.68;0
5881;19.52;15.68;0
5882;19.52;15.68;0
5883;19.52;15.68;0
5884;19.52;15.68;0
5885;19.52;15.68;0
5886;19.52;15.68;0
5887;19.52;15.68;0
5888;19.52;15.68;0
5889;19.52;15.68;0
5890;19.52;15.68;0
5891;19.52;15.68;0
5892;19.52;15.68;0
5893;19.52;15.68;0
5894;19.52;15.68;0
5895;19.52;15.68;0
5896;19.52;15.68;0
5897;19.52;15.68;0
5898;19.52;15.68;0
5899;19.52;15.68;0
5900;19.52;15.68;0
5901;19.52;15.68;0
5902;19.52;15.68;0
5903;19.52;15.36;0
5904;19.52;15.68;0
5905;19.52;15.36;0
5906;19.52;15.68;0
5907;19.52;15.36;0
